ID,OEM,Model,Description,Image,Voltage,Minimum_Battery_Weight,Battery_Connector,Lead_Length,Termination,Length,Width,Height
110814,JUNGHEINRICH,ETR 340p,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/ETR%20230-345p,7.jpg",36,2000.0,SB-350 Gray,25.0,B,38.6,16.25,31.65
110815,JUNGHEINRICH,ETR 345,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/ETR%20230-345p,9.jpg",36,2000.0,SB-350 Gray,25.0,B,38.6,16.25,31.65
110816,JUNGHEINRICH,ETR 345p,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/ETR%20230-345p,11.jpg",36,2000.0,SB-350 Gray,25.0,B,38.6,16.25,31.65
110817,JUNGHEINRICH,ETR 225d,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/ETR%20225d-230dp,1.jpg",36,1600.0,SB-350 Gray,25.0,B,38.6,14.25,31.65
110818,JUNGHEINRICH,ETR 230d,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/ETR%20225d-230dp,3.jpg",36,2000.0,SB-350 Gray,25.0,B,38.6,16.25,31.65
110819,JUNGHEINRICH,ETR 230dp,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/ETR%20225d-230dp,5.jpg",36,2000.0,SB-350 Gray,25.0,B,38.6,16.25,31.65
110820,JUNGHEINRICH,ETV 110,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/ETV%20110-116,0.jpg",48,1962.0,320 A Schaltbau,25.0,A,40.75,17.5,30.9
110821,JUNGHEINRICH,ETV 112,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/ETV%20110,0.jpg",48,1962.0,320 A Schaltbau,25.0,A,40.75,17.5,30.9
110822,JUNGHEINRICH,ETV 114,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/ETV%20110,1.jpg",48,1967.0,320 A Schaltbau,25.0,A,48.15,14.1,30.9
110823,JUNGHEINRICH,ETV 116,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/ETV%20110,2.jpg",48,1967.0,320 A Schaltbau,25.0,A,48.15,14.1,30.9
110824,JUNGHEINRICH,ETM 320,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/ETM%20214,0.jpg",48,2344.0,320 A Schaltbau,25.0,A,40.75,21.1,30.87
110825,JUNGHEINRICH,ETM 325,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/ETM%20214,1.jpg",48,2736.0,320 A Schaltbau,25.0,A,40.75,24.6,30.87
110826,JUNGHEINRICH,ETV 320,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/ETM%20214,2.jpg",48,2736.0,320 A Schaltbau,25.0,A,48.15,19.76,31.0
110827,JUNGHEINRICH,ETV 325,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/ETM%20214,3.jpg",48,2344.0,320 A Schaltbau,25.0,A,48.15,16.9,31.0
110828,JUNGHEINRICH,EJE 225 E,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/EJE%20225,1.jpg",24,963.0,SB-175 Gray,18.0,A,13.58,32.0,31.29
110829,JUNGHEINRICH,EJE 120 E,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/EJE%20120,1.jpg",24,374.0,SB-175 Gray,18.0,A,32.28,9.37,26.57
110831,CATERPILLAR,EP9000,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/CAT%20EP7000,6.jpg",80,4562.0,Schaltbau 320,16.0,A,39.3,40.5,30.9
110832,CATERPILLAR,EP10000,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/CAT%20EP7000,7.jpg",80,4562.0,Schaltbau 320,16.0,A,39.3,40.5,30.9
110833,TOYOTA,8FBCU20,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/8FBCU,1.jpg",36,2400.0,SB-350 Gray,16.0,B,39.1,27.4,23.0
110834,TOYOTA,8FBCU20,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/8FBCU,2.jpg",48,2400.0,SB-350 Blue,16.0,B,39.1,27.4,23.0
110835,TOYOTA,8FBCU25,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/8FBCU,4.jpg",36,2400.0,SB-350 Gray,16.0,B,39.1,27.4,23.0
110836,TOYOTA,8FBCHU25,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/8FBCU,6.jpg",36,3000.0,SB-350 Gray,16.0,B,39.1,34.3,23.0
110837,TOYOTA,8FBCHU25,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/8FBCU,7.jpg",48,3000.0,SB-350 Blue,16.0,B,39.1,34.3,23.0
110838,TOYOTA,8FBCU25,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/8FBCU,8.jpg",48,2400.0,SB-350 Blue,16.0,B,39.1,27.4,23.0
110839,TOYOTA,8FBCU28,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/8FBCU,11.jpg",36,2400.0,SB-350 Gray,16.0,B,39.1,34.3,23.0
110840,TOYOTA,8FBCU28,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/8FBCU,12.jpg",48,2400.0,SB-350 Blue,16.0,B,39.1,34.3,23.0
110841,TOYOTA,8FBCU30,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/8FBCU,13.jpg",36,3000.0,SB-350 Gray,16.0,B,39.1,34.3,23.0
110842,TOYOTA,8FBCU30,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/8FBCU,14.jpg",48,3000.0,SB-350 Blue,16.0,B,39.1,34.3,23.0
110843,TOYOTA,8FBCU32,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/8FBCU,15.jpg",36,3000.0,SB-350 Gray,16.0,B,39.1,34.3,23.0
110844,TOYOTA,8FBCU32,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/8FBCU,16.jpg",48,3000.0,SB-350 Blue,16.0,B,39.1,34.3,23.0
110845,NISSAN,WPX60N,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/WPX,0.jpg",24,800.0,SB-175 Red,20.0,B,31.9,13.25,32.0
110846,NISSAN,WPX80N,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/WPX,1.jpg",24,800.0,SB-175 Gray,20.0,B,31.9,13.25,32.0
110848,NISSAN,SPX60N,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/SPX,0.jpg",24,855.0,SB-175 Red,20.0,B,30.9,13.5,31.6
110849,NISSAN,SPX80N,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/SPX,1.jpg",24,855.0,SB-175 Red,20.0,B,30.9,13.5,31.6
110862,BARRETT,WPX60B,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Barrett%20WPX,0.jpg",24,800.0,SB-175 Red,20.0,B,31.9,13.25,32.0
110863,BARRETT,WPX80B,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Barrett%20WPX-B,3.jpg",24,800.0,SB-175 Red,20.0,B,31.9,13.25,32.0
110864,BARRETT,SPX60B,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Barrett%20SPX-B,1.jpg",24,855.0,SB-175 Red,20.0,B,33.3,13.5,31.6
110865,BARRETT,SPX80B,Walkie/Ride Low-Lift Pallet,"http://www.EQGURU.com/images/L/Barrett%20SPX-B,3.jpg",24,855.0,SB-175 Red,20.0,B,33.3,13.5,31.6
110868,HYSTER,E30HSD2,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/E-HSD2,1.jpg",36,6355.0,SB-350 Gray,20.0,B,38.6,16.3,31.1
110869,HYSTER,E35HSD2 SWB,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/E,35.jpg",36,2300.0,SB-350 Gray,20.0,B,38.6,18.3,31.1
110870,HYSTER,E35HSD2 LWB,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/E,36.jpg",36,2500.0,SB-350 Gray,20.0,B,38.6,20.8,31.1
110871,HYSTER,E40HSD2,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/E,37.jpg",36,2695.0,SB-350 Gray,20.0,B,38.6,18.3,31.1
110882,YALE,ESC030AC,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/ESC-AC,1.jpg",36,1885.0,SB-350 Gray,20.0,B,38.6,16.3,31.1
110883,YALE,ESC035AC LWB,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/ESC-AC,3.jpg",36,2500.0,SB-350 Gray,20.0,B,38.6,20.8,31.1
110884,YALE,ESC035AC SWB,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/ESC-AC,5.jpg",36,2300.0,SB-350 Gray,20.0,B,38.6,18.3,31.1
110885,YALE,ESC040AC,Stand-Up Rider Electric,"http://www.EQGURU.com/images/L/ESC-AC,7.jpg",36,2300.0,SB-350 Gray,20.0,B,38.6,18.3,31.1
110886,HYSTER,J30XNT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Hyster%20J-XNT,1.jpg",36,1700.0,SB-350 Gray,20.0,B,39.0,21.5,25.4
110887,HYSTER,J30XNT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Hyster%20J,9.jpg",48,1700.0,SB-350 Blue,20.0,B,39.0,21.5,25.4
110888,HYSTER,J35XNT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Hyster%20J,10.jpg",36,2100.0,SB-350 Gray,20.0,B,39.0,25.3,25.4
110889,HYSTER,J35XNT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Hyster%20J,11.jpg",48,2100.0,SB-350 Blue,20.0,B,39.0,25.3,25.4
110890,HYSTER,J40XNT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Hyster%20J,12.jpg",36,2100.0,SB-350 Gray,20.0,B,0.0,0.0,0.0
110891,HYSTER,J40XNT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Hyster%20J,13.jpg",48,2100.0,SB-350 Blue,20.0,B,39.0,25.3,25.4
110894,HYSTER,J40XN,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Hyster%20J-XN,3.jpg",36,2100.0,SB-350 Gray,20.0,B,39.0,25.3,25.4
110896,YALE,ERP030VT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Yale%20ERP-VT,1.jpg",36,1700.0,SB-350 Gray,20.0,B,39.0,21.5,25.4
110898,YALE,ERP030VT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Yale%20ERP-VT,3.jpg",48,1700.0,SB-350 Blue,20.0,B,39.0,21.5,25.4
110899,YALE,ERP035VT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Yale%20ERP-VT,5.jpg",36,2100.0,SB-350 Gray,20.0,B,39.0,25.3,25.4
110900,YALE,ERP035VT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Yale%20ERP-VT,7.jpg",48,2100.0,SB-350 Blue,20.0,B,39.0,25.3,25.4
110901,YALE,ERP040VT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Yale%20ERP-VT,9.jpg",36,2100.0,SB-350 Gray,20.0,B,39.0,25.3,25.4
110902,YALE,ERP040VT,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Yale%20ERP-VT,11.jpg",48,2100.0,SB-350 Blue,20.0,B,39.0,25.3,25.4
110907,HYSTER,J40XN,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Hyster%20J,21.jpg",48,2100.0,SB-350 Blue,20.0,B,39.0,25.3,25.4
110908,HYSTER,J35XN,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Hyster%20J,22.jpg",36,2100.0,SB-350 Gray,20.0,B,39.0,25.3,25.4
110909,HYSTER,J35XN,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Hyster%20J,23.jpg",48,2100.0,SB-350 Blue,20.0,B,39.0,25.3,25.4
110910,HYSTER,J30XN,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Hyster%20J,24.jpg",36,1700.0,SB-350 Gray,20.0,B,39.0,21.5,25.4
110911,HYSTER,J30XN,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Hyster%20J,25.jpg",48,1700.0,SB-350 Blue,20.0,B,39.0,21.5,25.4
110912,YALE,ERP030VF,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Yale%20ERP-VF,1.jpg",36,1700.0,SB-350 Gray,20.0,B,39.0,21.5,25.4
110913,YALE,ERP030VF,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Yale%20ERP-VF,3.jpg",48,1700.0,SB-350 Blue,20.0,B,39.0,21.5,25.4
110914,YALE,ERP035VF,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Yale%20ERP-VF,5.jpg",36,2100.0,SB-350 Gray,20.0,B,39.0,25.3,25.4
110915,YALE,ERP035VF,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Yale%20ERP-VF,7.jpg",48,2100.0,SB-350 Blue,20.0,B,39.0,25.3,25.4
110916,YALE,ERP040VF,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Yale%20ERP-VF,9.jpg",36,2100.0,SB-350 Gray,20.0,B,39.0,25.3,25.4
110917,YALE,ERP040VF,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Yale%20ERP-VF,11.jpg",48,2100.0,SB-350 Blue,20.0,B,39.0,25.3,25.4
110934,NISSAN,APX45N,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/Nissan%20APX,2.jpg",24,310.0,80A DIN Red,17.0,B,25.5,8.1,25.5
110949,DREXEL,SL60,Narrow Aisle Swing Reach,"http://www.EQGURU.com/images/L/SL60,1.jpg",72,4300.0,SBX-350 Blue,36.0,D,45.0,39.63,23.5
110950,DREXEL,SL80,Narrow Aisle Swing Reach,"http://www.EQGURU.com/images/L/SL60,2.jpg",72,4300.0,SBX-350 Blue,36.0,D,45.0,39.63,23.5
110967,SCHAEFF,W90T,Narrow Aisle Swing Reach,"http://www.EQGURU.com/images/L/turret%20Scheaff,1.jpg",36,2800.0,SB-350 Gray,20.0,C,38.88,20.75,31.5
110970,LINDE,E18 AC,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Linde%20E18-AC,1.jpg",36,2155.0,SR-350 Gray,30.0,B,38.9,25.0,25.9
110971,LINDE,E18 AC,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Linde%20E18,0.jpg",48,2155.0,SR-350 Blue,30.0,B,38.9,25.0,25.9
110972,LINDE,E20 AC,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Linde%20E18,1.jpg",36,2155.0,SR-350 Gray,30.0,B,38.9,25.0,23.6
110973,LINDE,E20 AC,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Linde%20E18,2.jpg",48,2155.0,SR-350 Blue,30.0,B,38.9,25.0,25.9
110974,LINDE,RX60-25C,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20RX60-25C,1.jpg",80,3435.0,SB-350 Yellow,30.0,A,40.9,28.6,32.1
110975,LINDE,RX60-30C,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Linde%20RX60,0.jpg",80,3435.0,SB-350 Yellow,30.0,A,40.9,28.6,32.1
110976,LINDE,RX60-25L,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20RX60-25L,1.jpg",80,3435.0,SB-350 Yellow,30.0,A,40.9,34.3,32.1
110977,LINDE,RX60-30L,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20RX60,2.jpg",80,3435.0,SB-350 Yellow,30.0,A,40.9,34.3,32.1
110978,LINDE,RX60-35L,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/Linde%20RX60,3.jpg",80,3435.0,SB-350 Yellow,30.0,A,40.9,34.3,32.1
110993,CROWN,SP 3570F,Straddle-Type Order Picker,"http://www.EQGURU.com/images/L/orderpicker_sp3570_ig_03_R,1.jpg",24,1520.0,SB-350 Red,20.0,A,36.25,14.25,31.0
110994,CROWN,SP 3580F,Straddle-Type Order Picker,"http://www.EQGURU.com/images/L/orderpicker_sp3570_ig_03_R,2.jpg",24,1520.0,SB-350 Red,20.0,A,36.25,14.25,31.0
111001,NISSAN,QX40,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/QX40-60,0.jpg",80,3240.0,SBE-320 Black,16.0,A,40.66,28.18,31.65
111002,NISSAN,QX50,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/QX40-60,1.jpg",80,3420.0,SBE-320 Black,16.0,A,40.66,28.18,31.65
111003,NISSAN,QX50L,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/QX40-60,2.jpg",80,3900.0,SBE-320 Black,16.0,A,40.66,33.85,31.65
111004,NISSAN,QX60,Sit-Down Rider Pneumatic Electric,"http://www.EQGURU.com/images/L/QX40-60,3.jpg",80,3900.0,SBE-320 Black,16.0,A,40.66,33.85,31.65
111011,HYUNDAI,15BRP-7,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Hyundai%20Reach,1.jpg",36,2280.0,SB-350 Gray,20.0,B,38.4,14.3,31.0
111012,HYUNDAI,18BRP-7,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Hyundai%2015-23BRP-7,0.jpg",36,1598.0,SB-350 Gray,20.0,B,38.4,16.3,31.0
111013,HYUNDAI,20BRP-7,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Hyundai%2015-23BRP-7,1.jpg",36,1878.0,SB-350 Gray,20.0,B,38.4,18.0,31.0
111014,HYUNDAI,23BRP-7,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Hyundai%2015-23BRP-7,2.jpg",36,2280.0,SB-350 Gray,20.0,B,38.4,18.0,31.0
111015,YALE,MSW025-F,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/Yale%20MSW025-F,1.jpg",24,375.0,SB-175 Red,20.0,B,28.3,8.0,31.0
111016,YALE,MSW030-F,Walkie High-Lift Straddle,"http://www.EQGURU.com/images/L/Yale%20MSW025,0.jpg",24,375.0,SB-175 Red,20.0,B,32.9,9.0,31.0
111017,YALE,NDR030EA,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Yale%20NDR030-035EA,1.jpg",36,1850.0,SB-350 Gray,16.0,B,39.0,16.5,31.5
111018,YALE,NDR035EA,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Yale%20NDR030,0.jpg",36,2500.0,SB-350 Gray,16.0,B,39.0,21.5,31.5
111019,HELI,CBD20-A4,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/CBD20-A4,1.jpg",24,490.0,SB-175 Red,30.0,B,26.2,8.1,26.4
111020,HELI,CPD20D-GA1,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Heli%20AC25,1.JPG",36,2860.0,SB-350 Gray,30.0,B,30.71,38.97,24.41
111021,HELI,CPD20D-GA2,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Heli%20AC25,2.JPG",48,2860.0,SB-350 Blue,30.0,B,30.71,38.97,24.41
111022,HELI,CPD25D-GA1,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Heli%20AC25,3.JPG",36,2860.0,SB-350 Gray,30.0,B,30.71,38.97,24.41
111023,HELI,CPD25D-GA2,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Heli%20AC25,4.JPG",48,2860.0,SB-350 Blue,30.0,B,30.71,38.97,24.41
111088,KOMATSU,FB15MU-12,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/FB-MU-12,2.jpg",48,1590.0,SB-350 Blue,10.0,A,38.5,21.38,25.8
111089,KOMATSU,FB18MU-12,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/FB-MU-12,3.jpg",48,1590.0,SB-350 Blue,10.0,A,38.5,21.38,25.8
111090,KOMATSU,FB20MU-12,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/FB-MU-12,4.jpg",48,1680.0,SB-350 Blue,10.0,A,38.5,21.38,25.8
111091,KOMATSU,FB15U-12,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/FBU-12,1.jpg",48,1590.0,SB-350 Blue,10.0,A,38.5,21.38,25.8
111092,KOMATSU,FB18U-12,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/FBU,0.jpg",48,1590.0,SB-350 Blue,10.0,A,38.5,21.38,25.8
111094,KOMATSU,FB20AU-12,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/FBU,2.jpg",48,1680.0,SB-350 Blue,10.0,A,38.5,21.38,25.8
111257,MITSUBISHI,EOP15N-24,Counterbalanced Order Picker,"http://www.EQGURU.com/images/L/EOP15N,1.jpg",24,920.0,SB-350 Red,12.0,C,38.62,14.25,32.25
111258,MITSUBISHI,EOP15HN-24,Counterbalanced Order Picker,"http://www.EQGURU.com/images/L/EOP15N,2.jpg",24,920.0,SB-350 Red,12.0,C,38.62,14.25,32.25
111261,JUNGHEINRICH,EKS 110L-100E,Counterbalanced Order Picker,"http://www.EQGURU.com/images/L/EKS_110_Z,1.JPG",24,1047.0,Rema 160 A,16.0,A,24.57,14.0,30.87
111262,JUNGHEINRICH,EKS 110L-160E,Counterbalanced Order Picker,"http://www.EQGURU.com/images/L/EKS_110_Z,3.JPG",24,1047.0,Rema 160 A,16.0,A,24.57,14.0,30.87
111263,JUNGHEINRICH,EKS 110L-190E,Counterbalanced Order Picker,"http://www.EQGURU.com/images/L/EKS_110_Z,5.JPG",24,1047.0,Rema 160 A,16.0,A,24.57,14.0,30.87
111264,JUNGHEINRICH,EKS 110L-280ZZ,Counterbalanced Order Picker,"http://www.EQGURU.com/images/L/EKS_110_Z,7.JPG",24,1047.0,Rema 160 A,16.0,A,24.57,14.0,30.87
111265,JUNGHEINRICH,EKS 230,Counterbalanced Order Picker,"http://www.EQGURU.com/images/L/JH%20EKS%20230,1.jpg",24,1085.0,SB-350 Red,12.0,C,38.62,14.25,32.25
111266,JUNGHEINRICH,EKS 230P,Counterbalanced Order Picker,"http://www.EQGURU.com/images/L/JH%20EKS%20230,2.jpg",24,920.0,SB-350 Red,12.0,C,37.2,21.2,32.1
111267,JUNGHEINRICH,EKS 330P,Counterbalanced Order Picker,"http://www.EQGURU.com/images/L/JH%20EKS%20230,3.jpg",36,1600.0,SB-350 Gray,12.0,C,38.62,14.25,32.25
111268,TCM,WB60,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/wb-60-wb-80-TCM,0.jpg",24,800.0,SB-175 Red,20.0,B,0.0,0.0,0.0
111269,TCM,WB80,Walkie Low-Lift Pallet,"http://www.EQGURU.com/images/L/wb-60-wb-80-TCM,1.jpg",24,800.0,SB-175 Red,20.0,B,0.0,0.0,0.0
111270,LINDE,E20C,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/e_c600,0.jpg",36,2155.0,SB-350 Gray,30.0,B,38.9,25.0,25.9
111271,LINDE,E20C,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/e_c600,1.jpg",48,2155.0,SB-350 Blue,30.0,B,38.9,25.0,25.9
111282,HYSTER,E30XN,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Hyster%20E30-40XN,1.jpg",36,1850.0,SB-350 Gray,20.0,B,35.8,27.6,23.5
111283,HYSTER,E30XN,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Hyster%20E30,0.jpg",48,1850.0,SB-350 Blue,20.0,B,35.8,27.6,23.5
111284,HYSTER,E35XN,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Hyster%20E30,1.jpg",36,1850.0,SB-350 Gray,20.0,B,35.8,27.6,23.5
111285,HYSTER,E35XN,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Hyster%20E30,2.jpg",48,1850.0,SB-350 Blue,20.0,B,35.8,27.6,23.5
111286,HYSTER,E40XN,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Hyster%20E30,3.jpg",36,1850.0,SB-350 Gray,20.0,B,35.8,27.6,23.5
111287,HYSTER,E40XN,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Hyster%20E30,4.jpg",48,1850.0,SB-350 Blue,20.0,B,35.8,27.6,23.5
111288,YALE,ERC030VA,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Yale%20ERC-VA,1.jpg",36,1850.0,SB-350 Gray,20.0,B,35.8,27.6,24.0
111289,YALE,ERC030VA,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Yale%20ERC-VA,3.jpg",48,1850.0,SB-350 Blue,20.0,B,35.8,27.6,24.0
111290,YALE,ERC035VA,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Yale%20ERC-VA,5.jpg",36,1850.0,SB-350 Gray,20.0,B,35.8,27.6,24.0
111291,YALE,ERC035VA,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Yale%20ERC-VA,7.jpg",48,1850.0,SB-350 Blue,20.0,B,35.8,27.6,24.0
111292,YALE,ERC040VA,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Yale%20ERC-VA,9.jpg",36,1850.0,SB-350 Gray,20.0,B,35.8,27.6,24.0
111293,YALE,ERC040VA,Sit-Down Rider Cushion Electric,"http://www.EQGURU.com/images/L/Yale%20ERC-VA,11.jpg",48,1850.0,SB-350 Blue,20.0,B,35.8,27.6,24.0
111334,CROWN,RM 6095S-45,Narrow Aisle Single Reach,"http://www.EQGURU.com/images/L/Crown%20RMD6000,3.jpg",36,3100.0,SB-350 Gray,11.0,A,38.69,22.75,31.0
111335,CROWN,RMD 6095S-32,Narrow Aisle Double Reach,"http://www.EQGURU.com/images/L/Crown%20RMD6000,4.jpg",36,3100.0,SB-350 Gray,9.0,A,38.69,22.75,31.0
111341,CROWN,SC 5215-30,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Crown%20SC5200,0.jpg",36,1475.0,SB-350 Gray,9.0,A,39.13,16.75,23.63
111342,CROWN,SC 5225-30,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Crown%20SC5200,0.jpg",36,1850.0,SB-350 Gray,9.0,A,39.13,20.63,23.63
111343,CROWN,SC 5225-30,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Crown%20SC5200,2.jpg",48,1850.0,SB-350 Blue,9.0,A,39.13,20.63,23.63
111344,CROWN,SC 5215-30,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Crown%20SC5200,1.jpg",48,1475.0,SB-350 Blue,9.0,A,39.13,16.75,23.63
111345,CROWN,SC 5225-35,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Crown%20SC5200,3.jpg",36,1850.0,SB-350 Gray,9.0,A,39.13,21.0,23.63
111346,CROWN,SC 5225-35,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Crown%20SC5200,4.jpg",48,1850.0,SB-350 Blue,9.0,A,39.13,21.0,23.63
111347,CROWN,SC 5245-35,3-Wheel Rider Electric,"http://www.EQGURU.com/images/L/Crown%20SC5200,5.jpg",36,2250.0,SB-350 Gray,9.0,A,39.13,25.25,23.63
